ticket_id,text,category,priority
TCK-10707,Inquiry received: Disputed transaction: We were charged the Enterprise annual tier rate of $807 instead of monthly tier. Halts all production CI/CD deployments across engineering.,Billing & Payment,High
TCK-12221,Ticket opened by employee: Requesting standard workstation hardware provisioning for incoming senior software engineer starting next week. Causes immediate revenue loss and prevents checkout completion.,Technical / IT Support,Low
TCK-12215,Urgent assistance requested: Dual external monitors are not recognized when connecting Lenovo ThinkPad to the USB-C docking station. High severity as our SLA requires a resolution within 2 hours.,Technical / IT Support,Low
TCK-11540,Inquiry received: Feature Request: Please add native Dark Mode support across the entire web application dashboard. Halts all production CI/CD deployments across engineering.,Feature Request,Low
TCK-11308,Company-wide SSO login outage: Okta SAML returns 'Invalid assertion signature'. All employees locked out! Causes immediate revenue loss and prevents checkout completion.,Account & Access,Critical
TCK-10179,Crash report: Worker thread terminated unexpectedly with ERR_CONNECTION_REFUSED on port 8080 while invoking the batch synchronization API. This is blocking the entire finance department from closing month-end accounts.,Bug / System Error,Critical
TCK-11549,"Report from customer success: Feature enhancement: Support multi-currency checkout (EUR, GBP, JPY, CAD) on the customer-facing billing page. This is blocking the entire finance department from closing month-end accounts.",Feature Request,Medium
TCK-10686,"Report from customer success: Please remove expired corporate credit card ending in 9144 and assign the new Amex as default. Affects more than 2,000 active concurrent users.",Billing & Payment,Low
TCK-10099,Direct message from enterprise admin: Infinite loop / UI freeze occurs whenever a user attempts invoking the batch synchronization API on on dedicated AWS EC2 c5.4xlarge instance. Halts all production CI/CD deployments across engineering.,Bug / System Error,High
TCK-11126,"Customer reports: Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. Affects more than 2,000 active concurrent users.",Account & Access,High
TCK-12391,"Critical alert logged: Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. Only affects a single user, but workaround is cumbersome.",Technical / IT Support,Low
TCK-12345,"Support inquiry from tier-1: Outlook desktop app crashes repeatedly during startup with error 'MAPI32.DLL missing or corrupt'. Low impact, customer is just inquiring for future planning.",Technical / IT Support,Medium
TCK-12125,"Urgent assistance requested: CrowdStrike endpoint sensor is consuming 98% CPU continuously, causing laptop to freeze. Halts all production CI/CD deployments across engineering.",Technical / IT Support,High
TCK-11566,Escalation notice: Feature Request: Please add native Dark Mode support across the entire web application dashboard. Halts all production CI/CD deployments across engineering.,Feature Request,Low
TCK-11535,Requesting Webhook support for ticket status updates so our engineering team can trigger custom Slack alerts. High severity as our SLA requires a resolution within 2 hours.,Feature Request,Low
TCK-10208,"Urgent assistance requested: Data corruption risk: After rendering the executive KPI dashboard, previously saved records disappear from Analytics Dashboard. Low impact, customer is just inquiring for future planning.",Bug / System Error,High
TCK-11403,Escalation notice: Need help configuring Role-Based Access Control (RBAC) permissions for third-party auditing contractors. Causes immediate revenue loss and prevents checkout completion.,Account & Access,Low
TCK-12283,Direct message from enterprise admin: Assistance needed to configure corporate AWS CLI credentials and kubectl context on developer workstation. Halts all production CI/CD deployments across engineering.,Technical / IT Support,Low
TCK-10005,Automated monitoring alert: Intermittent failure: rendering the executive KPI dashboard fails with SSL handshake failed: certificate expired for about 15% of requests. Halts all production CI/CD deployments across engineering.,Bug / System Error,Medium
TCK-11753,"Support inquiry from tier-1: Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. Affects more than 2,000 active concurrent users.",Feature Request,High
TCK-11820,Inquiry received: We would love the ability to export all chart visualizations directly to high-res SVG or vector PDF. No immediate workaround available; critical customer escalation.,Feature Request,Low
TCK-10144,"Application crashes consistently when processing payroll deductions for all employees. Error message: 'SocketTimeoutException after 30000ms'. Environment: in staging environment. Only affects a single user, but workaround is cumbersome.",Bug / System Error,Critical
TCK-10026,Helpdesk dispatch: Infinite loop / UI freeze occurs whenever a user attempts processing payroll deductions for all employees on on employee MacBook Pro (macOS Sonoma). Causes immediate revenue loss and prevents checkout completion.,Bug / System Error,High
TCK-10477,"Report from customer success: Crash report: Worker thread terminated unexpectedly with Deadlock detected in transaction #TX-9482 while executing SQL query against reporting replica. Only affects a single user, but workaround is cumbersome.",Bug / System Error,Critical
TCK-12240,"Critical alert logged: Assistance needed to configure corporate AWS CLI credentials and kubectl context on developer workstation. Low impact, customer is just inquiring for future planning.",Technical / IT Support,Low
TCK-10623,"Direct message from enterprise admin: Our corporate account was billed twice for invoice #13365. Total overcharge is $1,056. Halts all production CI/CD deployments across engineering.",Billing & Payment,High
TCK-11999,Direct message from enterprise admin: Feature Request: Please add native Dark Mode support across the entire web application dashboard. No immediate workaround available; critical customer escalation.,Feature Request,Low
TCK-11328,Immediate offboarding request: Please revoke all API tokens and deactivate account for former staff l.muller@massivedynamic.com. This is blocking the entire finance department from closing month-end accounts.,Account & Access,High
TCK-10656,Urgent assistance requested: Need clarification on line-item usage charges for data egress on current monthly billing statement. Minor inconvenience for internal staff.,Billing & Payment,Low
TCK-10599,Customer reports: Need clarification on line-item usage charges for data egress on current monthly billing statement. This is blocking the entire finance department from closing month-end accounts.,Billing & Payment,Low
TCK-11202,Two-Factor Authentication (2FA) SMS verification code is not being delivered to phone ending in 7328. Minor inconvenience for internal staff.,Account & Access,Critical
TCK-12440,"Automated monitoring alert: Internal code repository server (git.internal.corp) is completely unreachable; SSH connection timed out on port 22. Affects more than 2,000 active concurrent users.",Technical / IT Support,Critical
