ticket_id,text,category,priority
TCK-11373,"Ticket opened by employee: User session randomly terminates every 3 minutes, forcing re-authentication on on employee MacBook Pro (macOS Sonoma). High severity as our SLA requires a resolution within 2 hours.",Account & Access,Medium
TCK-11534,Direct message from enterprise admin: Feature Request: Please add native Dark Mode support across the entire web application dashboard. Causes immediate revenue loss and prevents checkout completion.,Feature Request,Low
TCK-12317,Ticket opened by employee: Corporate VPN gateway is rejecting connections with 'TLS Handshake Failed'. Remote engineers cannot access servers. Minor inconvenience for internal staff.,Technical / IT Support,Critical
TCK-10154,Automated monitoring alert: Typo and visual bug: Text label displays 'Unkown Error' instead of valid status on Inventory Microservice.,Bug / System Error,Low
TCK-11325,Issue logged via web portal: Account locked after multiple failed attempts. Please unlock username 'l.muller' immediately. Causes immediate revenue loss and prevents checkout completion.,Account & Access,Medium
TCK-10425,Issue logged via web portal: Encountered a fatal crash during saving nested profile permissions. The screen went completely blank and logged SSL handshake failed: certificate expired. No immediate workaround available; critical customer escalation.,Bug / System Error,Medium
TCK-11304,Direct message from enterprise admin: Account locked after multiple failed attempts. Please unlock username 'l.muller' immediately. No immediate workaround available; critical customer escalation.,Account & Access,High
TCK-10216,Bug discovered in Notification Queue: clicking the bulk submit button yields incorrect calculation results. Visual bug only; functional workflows remain operational.,Bug / System Error,Critical
TCK-10642,Client wrote: Credit card payment failed with code ERR_CARD_PROCESSOR_TIMEOUT for company Globex Global. This is blocking the entire finance department from closing month-end accounts.,Billing & Payment,High
TCK-11976,Customer reports: Requesting Webhook support for ticket status updates so our engineering team can trigger custom Slack alerts. Visual bug only; functional workflows remain operational.,Feature Request,Medium
TCK-10480,Helpdesk dispatch: Application crashes consistently when saving nested profile permissions. Error message: 'Database connection pool exhausted'. Environment: via Android app v4.2.1. Minor inconvenience for internal staff.,Bug / System Error,Critical
TCK-11912,"Client wrote: Please introduce keyboard navigation shortcuts (e.g., 'j/k' to traverse items, 'e' to archive) for power users. Affects more than 2,000 active concurrent users.",Feature Request,Low
TCK-10609,Support inquiry from tier-1: Credit card payment failed with code ERR_CARD_PROCESSOR_TIMEOUT for company Hooli Tech. Causes immediate revenue loss and prevents checkout completion.,Billing & Payment,High
TCK-11592,"Please introduce keyboard navigation shortcuts (e.g., 'j/k' to traverse items, 'e' to archive) for power users. This is blocking the entire finance department from closing month-end accounts.",Feature Request,Low
TCK-10804,Direct message from enterprise admin: Invoice #59725 has the incorrect legal entity tax ID. Please regenerate with GST/VAT #VAT-59725. Minor inconvenience for internal staff.,Billing & Payment,Medium
TCK-10992,"Critical alert logged: Requesting official formal price quote for expanding from 50 to 150 user licenses for Massive Dynamic. Only affects a single user, but workaround is cumbersome.",Billing & Payment,Low
TCK-10043,Application crashes consistently when invoking the batch synchronization API. Error message: 'SocketTimeoutException after 30000ms'. Environment: on employee MacBook Pro (macOS Sonoma). Visual bug only; functional workflows remain operational.,Bug / System Error,Critical
TCK-11055,"Internal incident report: Security escalation: Unusual login detected from unrecognized IP in foreign jurisdiction for account d.rossi. Low impact, customer is just inquiring for future planning.",Account & Access,Critical
TCK-10814,"Report from customer success: Account marked past due and suspended, but wire transfer of $2,076 was completed 3 business days ago. Minor inconvenience for internal staff.",Billing & Payment,Critical
TCK-11358,Direct message from enterprise admin: Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. Minor inconvenience for internal staff.,Account & Access,High
TCK-10759,Subscription auto-renewed without prior 30-day notice; requesting full refund for unused seat licenses. High severity as our SLA requires a resolution within 2 hours.,Billing & Payment,Medium
TCK-11274,Customer reports: Locked out of account. Password reset email never arrives for user t.tanaka@initechllc.com. Visual bug only; functional workflows remain operational.,Account & Access,High
TCK-10698,"Please update our billing address to 613 Market St, Singapore and re-send the invoice #91719. No immediate workaround available; critical customer escalation.",Billing & Payment,Low
TCK-11183,"Immediate offboarding request: Please revoke all API tokens and deactivate account for former staff a.patel@cyberdynesystems.com. Only affects a single user, but workaround is cumbersome.",Account & Access,High
TCK-10108,Encountered a fatal crash during uploading a 25MB CSV data file. The screen went completely blank and logged Deadlock detected in transaction #TX-9482. High severity as our SLA requires a resolution within 2 hours.,Bug / System Error,High
TCK-12489,Helpdesk dispatch: Requesting standard workstation hardware provisioning for incoming senior software engineer starting next week. No immediate workaround available; critical customer escalation.,Technical / IT Support,Low
TCK-12012,Issue logged via web portal: Dual external monitors are not recognized when connecting Lenovo ThinkPad to the USB-C docking station. No immediate workaround available; critical customer escalation.,Technical / IT Support,Low
TCK-12278,Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. This is blocking the entire finance department from closing month-end accounts.,Technical / IT Support,Medium
TCK-11335,Internal incident report: Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. Halts all production CI/CD deployments across engineering.,Account & Access,High
TCK-11493,"Support inquiry from tier-1: Security escalation: Unusual login detected from unrecognized IP in foreign jurisdiction for account m.garcia. Only affects a single user, but workaround is cumbersome.",Account & Access,Critical
TCK-12198,Report from customer success: Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. Visual bug only; functional workflows remain operational.,Technical / IT Support,Low
TCK-11350,Immediate offboarding request: Please revoke all API tokens and deactivate account for former staff d.rossi@acmecorp.com. Halts all production CI/CD deployments across engineering.,Account & Access,Medium
